id,order_no,ordering_org_id,vendor_org_id,status,currency_code,requested_delivery_date,submitted_at,confirmed_at,packing_no_legacy
b11ca2ca-e111-ea54-f3a0-8a0510a38443,HX-20210928-14,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,14
92691df3-a8f6-1cbb-c736-676eefa139b8,HX-20210928-34,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,34
4d093559-33a3-3c83-47a6-d37c4894a6e7,HX-20210928-49,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,49
ce81c423-e240-27da-3928-eaf0e85a3705,HX-20210928-50,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,50
58448e5f-941a-4f45-2243-e999c6195aa4,HX-20210928-51,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,51
02fbcb07-6f4e-858d-1e93-4e7751d033ee,HX-20210928-52,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,52
e962a0b4-83e5-5ac8-7a51-e1e17a395921,HX-20210928-53,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,53
faf3f6ba-e7ae-e02d-0389-b844fa3e6ea0,HX-20210928-54,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,54
c85240da-9930-b2d6-aa4a-9dd92b4d6fe7,HX-20210928-55,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,55
2f5d8975-15af-b858-dc38-c47a55b41ab4,HX-20210928-56,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,56
201f3fb7-3b24-4ef8-e6e4-f8eb69a6d87f,HX-20210928-9,27e20d2e-f279-22f7-f987-38ae5fd10955,,completed,KRW,2021-09-28,2021-09-28T00:00:00+09:00,2021-09-28T00:00:00+09:00,9
1d1e2c5a-1269-7803-d8b3-50d4e1d5816a,HX-20210929-6,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-09-29,2021-09-29T00:00:00+09:00,2021-09-29T00:00:00+09:00,6
9b46bf8d-e0db-8264-519e-45f8236ac814,HX-20210929-7,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-09-29,2021-09-29T00:00:00+09:00,2021-09-29T00:00:00+09:00,7
8a3b428e-15f4-8bf0-60ed-d9ace6234439,HX-20210930-3,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2021-09-30,2021-09-30T00:00:00+09:00,2021-09-30T00:00:00+09:00,3
bcccec4a-d697-1697-6cb6-50bd6edea11e,HX-20210930-4,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2021-09-30,2021-09-30T00:00:00+09:00,2021-09-30T00:00:00+09:00,4
d44dabe9-6f4e-90ed-6f46-78324441d804,HX-20210930-50,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-09-30,2021-09-30T00:00:00+09:00,2021-09-30T00:00:00+09:00,50
15d266de-68c2-3bf9-f53b-a78bfd78b25f,HX-20210930-73,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2021-09-30,2021-09-30T00:00:00+09:00,2021-09-30T00:00:00+09:00,73
b927c48b-a908-667f-63ee-b379a4537318,HX-20211001-11,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-10-01,2021-10-01T00:00:00+09:00,2021-10-01T00:00:00+09:00,11
78cb3858-70a4-c233-2a2a-69b6f7b7200a,HX-20211005-14,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2021-10-05,2021-10-05T00:00:00+09:00,2021-10-05T00:00:00+09:00,14
a3345746-3412-3576-fea6-b69a7f981cd5,HX-20211006-14,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-10-06,2021-10-06T00:00:00+09:00,2021-10-06T00:00:00+09:00,14
d467b325-384e-c3f9-9f36-3ebc8247a92d,HX-20211006-8,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-06,2021-10-06T00:00:00+09:00,2021-10-06T00:00:00+09:00,8
eb9d3418-a81b-4a25-3a82-468ef1e94f3f,HX-20211007-6,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-07,2021-10-07T00:00:00+09:00,2021-10-07T00:00:00+09:00,6
4f8bcdd7-98ca-67e1-9978-945123e5e336,HX-20211007-8,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-07,2021-10-07T00:00:00+09:00,2021-10-07T00:00:00+09:00,8
477b8e51-89e8-91d2-ea50-303ce7facf5b,HX-20211008-16,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-08,2021-10-08T00:00:00+09:00,2021-10-08T00:00:00+09:00,16
e5d12a28-6a31-7833-4a10-ee82b58191c5,HX-20211008-17,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-08,2021-10-08T00:00:00+09:00,2021-10-08T00:00:00+09:00,17
e66e03c3-92a0-0315-a7d8-70e8fa7b6ad2,HX-20211008-23,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-08,2021-10-08T00:00:00+09:00,2021-10-08T00:00:00+09:00,23
fb2afe1b-128c-f078-fff0-d45a71aad160,HX-20211012-1,3b246a52-7cce-23f5-599f-227fb9134994,,completed,KRW,2021-10-12,2021-10-12T00:00:00+09:00,2021-10-12T00:00:00+09:00,1
2c57163e-85b6-655d-b043-12675b5b2af5,HX-20211012-13,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-12,2021-10-12T00:00:00+09:00,2021-10-12T00:00:00+09:00,13
d6b44735-09ce-801c-7636-c0eb19fd3bf4,HX-20211012-6,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2021-10-12,2021-10-12T00:00:00+09:00,2021-10-12T00:00:00+09:00,6
2680029e-54e2-ba0c-c493-a148442ea160,HX-20211013-1,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-13,2021-10-13T00:00:00+09:00,2021-10-13T00:00:00+09:00,1
fd4185ed-ab66-a935-1ffd-264d4a4059f0,HX-20211013-10,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-13,2021-10-13T00:00:00+09:00,2021-10-13T00:00:00+09:00,10
896faca6-0aae-9040-daff-f8da51a67e69,HX-20211013-9,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-13,2021-10-13T00:00:00+09:00,2021-10-13T00:00:00+09:00,9
488c6421-83a3-0ca4-c8a8-b59eafb8b5f0,HX-20211014-11,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-14,2021-10-14T00:00:00+09:00,2021-10-14T00:00:00+09:00,11
b070e36a-4e8a-7d89-09cd-8a4e66630fa0,HX-20211015-40,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-15,2021-10-15T00:00:00+09:00,2021-10-15T00:00:00+09:00,40
7baa8743-25e7-2aa2-c2d7-60fc6f50cf30,HX-20211015-9,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-15,2021-10-15T00:00:00+09:00,2021-10-15T00:00:00+09:00,9
9144aad8-9246-fded-0fc9-fc462b4baf4a,HX-20211018-22,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-10-18,2021-10-18T00:00:00+09:00,2021-10-18T00:00:00+09:00,22
b960d839-a554-ee1d-6dc3-af6dd4499b11,HX-20211018-23,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-10-18,2021-10-18T00:00:00+09:00,2021-10-18T00:00:00+09:00,23
a0e699dd-8ddd-c046-19ff-75686b3baf66,HX-20211019-11,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-19,2021-10-19T00:00:00+09:00,2021-10-19T00:00:00+09:00,11
862e8b24-c833-34f3-d876-e00b842a2de0,HX-20211019-12,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-19,2021-10-19T00:00:00+09:00,2021-10-19T00:00:00+09:00,12
72e53160-eb34-11c8-b714-f68ae113c131,HX-20211019-13,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-19,2021-10-19T00:00:00+09:00,2021-10-19T00:00:00+09:00,13
c0d45b8e-49bc-b069-8015-08dc4d5c1794,HX-20211020-25,ba3cc6de-dd69-3c2c-e0c6-cef2a9e08aa5,,completed,KRW,2021-10-20,2021-10-20T00:00:00+09:00,2021-10-20T00:00:00+09:00,25
1cfc6db9-4bd4-6de8-caa3-ddbe714210e3,HX-20211020-26,ba3cc6de-dd69-3c2c-e0c6-cef2a9e08aa5,,completed,KRW,2021-10-20,2021-10-20T00:00:00+09:00,2021-10-20T00:00:00+09:00,26
ca9a763a-a003-725d-3478-2fb616151836,HX-20211021-36,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2021-10-21,2021-10-21T00:00:00+09:00,2021-10-21T00:00:00+09:00,36
25c329d7-cc7b-c447-1430-550bf45d9794,HX-20211021-4,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-21,2021-10-21T00:00:00+09:00,2021-10-21T00:00:00+09:00,4
9a99c465-4596-e4b2-383e-01142049c8c2,HX-20211021-6,ba3cc6de-dd69-3c2c-e0c6-cef2a9e08aa5,,completed,KRW,2021-10-21,2021-10-21T00:00:00+09:00,2021-10-21T00:00:00+09:00,6
95e80f8c-f7bb-c592-0c1b-4a0a899ee8c8,HX-20211022-1,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-22,2021-10-22T00:00:00+09:00,2021-10-22T00:00:00+09:00,1
8689ba34-e1e9-5707-769c-5340554dbe84,HX-20211022-26,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-22,2021-10-22T00:00:00+09:00,2021-10-22T00:00:00+09:00,26
35b7e2c1-932e-a8fe-04af-0994f6f3556b,HX-20211025-27,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-10-25,2021-10-25T00:00:00+09:00,2021-10-25T00:00:00+09:00,27
b2ef8f73-e76a-23e5-27a8-5f938681ccbe,HX-20211025-28,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-10-25,2021-10-25T00:00:00+09:00,2021-10-25T00:00:00+09:00,28
8a0e6673-84f0-9cc3-ceab-c0023f3dbed7,HX-20211027-14,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-27,2021-10-27T00:00:00+09:00,2021-10-27T00:00:00+09:00,14
c983489d-bb51-618c-8c0e-9ec1a1a1c697,HX-20211027-15,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-27,2021-10-27T00:00:00+09:00,2021-10-27T00:00:00+09:00,15
1e457e20-e0a1-0eab-28a7-96a63cacb98d,HX-20211027-17,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-27,2021-10-27T00:00:00+09:00,2021-10-27T00:00:00+09:00,17
4c9c5042-f55a-39c1-4aae-ffa33bc0f5ab,HX-20211027-2,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-10-27,2021-10-27T00:00:00+09:00,2021-10-27T00:00:00+09:00,2
ffbaed5d-3a3c-b450-1a27-b1c2cefcbba0,HX-20211027-42,66a064f1-3759-bf66-7625-2d353f0b9911,,completed,KRW,2021-10-27,2021-10-27T00:00:00+09:00,2021-10-27T00:00:00+09:00,42
d861e079-ad63-5638-f5fc-4e10b66a92af,HX-20211027-43,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-27,2021-10-27T00:00:00+09:00,2021-10-27T00:00:00+09:00,43
04f6c089-52f7-afd2-c33b-07572fec4d1a,HX-20211027-44,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-27,2021-10-27T00:00:00+09:00,2021-10-27T00:00:00+09:00,44
b57f9ff4-b013-cffe-8663-59a567d5638a,HX-20211028-1,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-28,2021-10-28T00:00:00+09:00,2021-10-28T00:00:00+09:00,1
b7727e8c-3e51-feba-87ed-fdce27d462f5,HX-20211028-26,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-10-28,2021-10-28T00:00:00+09:00,2021-10-28T00:00:00+09:00,26
a101d440-1fd9-c6be-a871-bc6fff7ddd69,HX-20211028-7,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2021-10-28,2021-10-28T00:00:00+09:00,2021-10-28T00:00:00+09:00,7
f6e966f8-156f-9b18-3f1f-215850804b86,HX-20211029-13,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-10-29,2021-10-29T00:00:00+09:00,2021-10-29T00:00:00+09:00,13
35276499-421c-fe92-8e61-241c057f69b8,HX-20211101-19,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2021-11-01,2021-11-01T00:00:00+09:00,2021-11-01T00:00:00+09:00,19
d77ff23d-692a-6315-6f0b-8c399b574176,HX-20211101-20,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2021-11-01,2021-11-01T00:00:00+09:00,2021-11-01T00:00:00+09:00,20
b39c3067-8122-2daa-22cc-ccfea27149eb,HX-20211101-40,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-11-01,2021-11-01T00:00:00+09:00,2021-11-01T00:00:00+09:00,40
109a4163-159f-fc02-389d-61c84ae6ab6d,HX-20211101-41,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-11-01,2021-11-01T00:00:00+09:00,2021-11-01T00:00:00+09:00,41
6d263bf6-0099-2730-421a-7944754b0bdc,HX-20211101-5,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-11-01,2021-11-01T00:00:00+09:00,2021-11-01T00:00:00+09:00,5
38922348-61b0-257e-fd26-6b6ac037fc3b,HX-20211101-7,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-11-01,2021-11-01T00:00:00+09:00,2021-11-01T00:00:00+09:00,7
5dfbc7be-f341-d9c7-fa24-9fbeceae8e67,HX-20211102-1,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2021-11-02,2021-11-02T00:00:00+09:00,2021-11-02T00:00:00+09:00,1
f613b32c-3b9a-b1a9-40a8-fee0d31e9f91,HX-20211102-16,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-02,2021-11-02T00:00:00+09:00,2021-11-02T00:00:00+09:00,16
097defad-659f-e2ea-87b6-f8ca935f778d,HX-20211102-17,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-02,2021-11-02T00:00:00+09:00,2021-11-02T00:00:00+09:00,17
428d952b-7395-a3d4-f945-a31971db09d0,HX-20211102-2,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-11-02,2021-11-02T00:00:00+09:00,2021-11-02T00:00:00+09:00,2
a096e7a4-4ad0-6a32-79cc-f97c96859a9c,HX-20211102-33,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2021-11-02,2021-11-02T00:00:00+09:00,2021-11-02T00:00:00+09:00,33
54457e9e-593d-a974-2803-75cfaecfc97b,HX-20211103-26,46dbdd77-f334-47ad-7fc8-5c52f2de9f5c,,completed,KRW,2021-11-03,2021-11-03T00:00:00+09:00,2021-11-03T00:00:00+09:00,26
67a99f27-d3f6-8042-0bab-54011aaba7ea,HX-20211104-1,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-04,2021-11-04T00:00:00+09:00,2021-11-04T00:00:00+09:00,1
10dcd8c3-4412-a09c-ae76-92efac35cbeb,HX-20211104-17,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-04,2021-11-04T00:00:00+09:00,2021-11-04T00:00:00+09:00,17
8dff71d2-7526-a534-f8c6-becd299c92dd,HX-20211104-23,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-04,2021-11-04T00:00:00+09:00,2021-11-04T00:00:00+09:00,23
f2df8d6b-7e37-01dd-3cf1-ad426aa8515c,HX-20211108-18,0796551d-13d0-9908-78d6-23480d1a2895,,completed,KRW,2021-11-08,2021-11-08T00:00:00+09:00,2021-11-08T00:00:00+09:00,18
1ec1763c-e8cb-53df-0cea-a684411014aa,HX-20211108-8,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-11-08,2021-11-08T00:00:00+09:00,2021-11-08T00:00:00+09:00,8
3aaeb974-89f1-f766-9abe-79089e782588,HX-20211109-14,679801ce-93cf-e6fe-90f4-6cddcb483998,,completed,KRW,2021-11-09,2021-11-09T00:00:00+09:00,2021-11-09T00:00:00+09:00,14
fb3a9936-d190-dca8-e980-1edf1bc48828,HX-20211109-15,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2021-11-09,2021-11-09T00:00:00+09:00,2021-11-09T00:00:00+09:00,15
ca77890f-be80-ece8-54cf-3659588ef60b,HX-20211110-5,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-10,2021-11-10T00:00:00+09:00,2021-11-10T00:00:00+09:00,5
cf34f856-4e5a-0490-a2af-965150cbfd4a,HX-20211110-6,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-10,2021-11-10T00:00:00+09:00,2021-11-10T00:00:00+09:00,6
52824b2e-13a2-b4f3-5c85-cb8e15ed28fb,HX-20211110-9,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-10,2021-11-10T00:00:00+09:00,2021-11-10T00:00:00+09:00,9
0e76da0d-dea5-512f-3f66-83b5cac9d136,HX-20211112-18,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-12,2021-11-12T00:00:00+09:00,2021-11-12T00:00:00+09:00,18
42841f80-fc0b-97b0-ac41-9aa8853e1a23,HX-20211112-9,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-12,2021-11-12T00:00:00+09:00,2021-11-12T00:00:00+09:00,9
86e14f2e-b4c5-1920-2171-7defba683455,HX-20211115-26,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-15,2021-11-15T00:00:00+09:00,2021-11-15T00:00:00+09:00,26
a22c15c2-2dd6-d2c1-cccf-6592da40ea3f,HX-20211115-28,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-15,2021-11-15T00:00:00+09:00,2021-11-15T00:00:00+09:00,28
4fdb8caa-bba5-4a96-089d-b565da082be2,HX-20211116-2,1a0df6f8-55b1-fcc4-a42e-20c6f1f194ad,,completed,KRW,2021-11-16,2021-11-16T00:00:00+09:00,2021-11-16T00:00:00+09:00,2
f81a2872-6854-f35e-cee5-6ba886dc09b2,HX-20211116-3,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2021-11-16,2021-11-16T00:00:00+09:00,2021-11-16T00:00:00+09:00,3
13f04c0e-385d-c205-17f6-bf83609699dd,HX-20211116-5,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-16,2021-11-16T00:00:00+09:00,2021-11-16T00:00:00+09:00,5
7aacb5f9-8a48-449b-e78d-9523cdd41a36,HX-20211117-21,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-17,2021-11-17T00:00:00+09:00,2021-11-17T00:00:00+09:00,21
703020fd-70a6-a377-b415-a64df170b6a0,HX-20211117-22,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-17,2021-11-17T00:00:00+09:00,2021-11-17T00:00:00+09:00,22
b3702664-098b-ee2c-eb7a-a6056f74fa2b,HX-20211117-23,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-17,2021-11-17T00:00:00+09:00,2021-11-17T00:00:00+09:00,23
283d0668-b027-6dc6-10d4-90a3ed020deb,HX-20211117-43,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-17,2021-11-17T00:00:00+09:00,2021-11-17T00:00:00+09:00,43
e8d89670-04b4-e381-d2b4-2e464778afe9,HX-20211118-24,679801ce-93cf-e6fe-90f4-6cddcb483998,,completed,KRW,2021-11-18,2021-11-18T00:00:00+09:00,2021-11-18T00:00:00+09:00,24
a25b05aa-b064-49e5-9f58-9dc99b42d2bf,HX-20211118-48,d7a2072e-f8b9-c373-e918-dad83aa91e00,,completed,KRW,2021-11-18,2021-11-18T00:00:00+09:00,2021-11-18T00:00:00+09:00,48
e5ae4a9b-0d1e-88fd-3ad1-e4c14404a731,HX-20211118-54,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2021-11-18,2021-11-18T00:00:00+09:00,2021-11-18T00:00:00+09:00,54
b473b7f5-22b3-bfbb-7435-7503ddf1e24f,HX-20211119-10,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-19,2021-11-19T00:00:00+09:00,2021-11-19T00:00:00+09:00,10
c6e686e1-f5b0-4c95-520f-7cf9023a1084,HX-20211119-8,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-19,2021-11-19T00:00:00+09:00,2021-11-19T00:00:00+09:00,8
29112621-9284-ddc5-2dc8-44562ac86e7c,HX-20211119-9,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-19,2021-11-19T00:00:00+09:00,2021-11-19T00:00:00+09:00,9
944fbb04-0847-fa8e-6b78-3cb2b7ae7200,HX-20211122-2,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2021-11-22,2021-11-22T00:00:00+09:00,2021-11-22T00:00:00+09:00,2
2b6e3471-f3ce-937c-4856-05e1858e2c3d,HX-20211122-46,375c693f-7e15-be9b-727b-ca833a9d848d,,completed,USD,2021-11-22,2021-11-22T00:00:00+09:00,2021-11-22T00:00:00+09:00,46
cad325a1-b86b-d2e7-eff4-4c64f025b858,HX-20211122-49,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-11-22,2021-11-22T00:00:00+09:00,2021-11-22T00:00:00+09:00,49
1e1ff38b-3d54-f64b-d537-de3707fad4d2,HX-20211122-50,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-11-22,2021-11-22T00:00:00+09:00,2021-11-22T00:00:00+09:00,50
eaf83a91-4ea1-79c9-933c-0098649929ed,HX-20211123-19,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-23,2021-11-23T00:00:00+09:00,2021-11-23T00:00:00+09:00,19
bdc4cccf-39f2-3bba-caa3-72519f2c2ab6,HX-20211123-22,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-23,2021-11-23T00:00:00+09:00,2021-11-23T00:00:00+09:00,22
07ab3966-e447-5337-af4d-185aa598aa89,HX-20211124-18,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2021-11-24,2021-11-24T00:00:00+09:00,2021-11-24T00:00:00+09:00,18
b58a51bb-382c-edfd-96b5-7c115ad4917d,HX-20211125-1,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-11-25,2021-11-25T00:00:00+09:00,2021-11-25T00:00:00+09:00,1
86b751dc-f437-4e89-f1de-fb17dc2bfdbb,HX-20211129-38,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-11-29,2021-11-29T00:00:00+09:00,2021-11-29T00:00:00+09:00,38
32e77c23-99e7-2353-04b9-91dbb0f9835c,HX-20211130-65,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2021-11-30,2021-11-30T00:00:00+09:00,2021-11-30T00:00:00+09:00,65
7a7dcf0a-c495-c005-8460-5924b3161612,HX-20211201-58,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2021-12-01,2021-12-01T00:00:00+09:00,2021-12-01T00:00:00+09:00,58
8ac962cc-7e41-98db-82cd-b56307bba9f7,HX-20211203-39,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-12-03,2021-12-03T00:00:00+09:00,2021-12-03T00:00:00+09:00,39
85e9ec98-2797-128f-2843-9add8d318682,HX-20211203-44,d43e71ed-3594-ac08-6b5f-6cae73e2b401,,completed,USD,2021-12-03,2021-12-03T00:00:00+09:00,2021-12-03T00:00:00+09:00,44
38f52bac-afcf-7fc6-5f84-605b0b6242cc,HX-20211206-16,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-12-06,2021-12-06T00:00:00+09:00,2021-12-06T00:00:00+09:00,16
82aba982-2a6c-58ed-a1a2-a12207de8bd4,HX-20211206-2,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-12-06,2021-12-06T00:00:00+09:00,2021-12-06T00:00:00+09:00,2
fc52d446-568b-366f-4a66-f40a252b5064,HX-20211206-56,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2021-12-06,2021-12-06T00:00:00+09:00,2021-12-06T00:00:00+09:00,56
c7119c71-f3d1-417f-93ad-0849ccab4c0d,HX-20211206-57,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2021-12-06,2021-12-06T00:00:00+09:00,2021-12-06T00:00:00+09:00,57
e568f91f-5a28-0408-ca7d-de5e68d8f685,HX-20211207-35,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-12-07,2021-12-07T00:00:00+09:00,2021-12-07T00:00:00+09:00,35
20250bad-cc39-b8c2-cd80-f90ff13c4ad2,HX-20211208-45,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-12-08,2021-12-08T00:00:00+09:00,2021-12-08T00:00:00+09:00,45
bf863c5c-d703-6414-18fe-bf8fdddc5d09,HX-20211208-5,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-12-08,2021-12-08T00:00:00+09:00,2021-12-08T00:00:00+09:00,5
f8fd9d66-854f-5c20-c1cb-f713e2b35599,HX-20211209-3,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2021-12-09,2021-12-09T00:00:00+09:00,2021-12-09T00:00:00+09:00,3
